"(Intercept)","CVPSWPs","OUTms","Outs","SACms","SACs","SJRms","SJRs","Temp","X2s","df","logLik","BIC","delta","weight"
5.43554700460206,NA,-1.96804094937724,NA,NA,1.1628714314655,1.97465943011985,-3.20229814157699,1.35900999245048,2.45059125142624,10,-818.266928874424,1696.04028327473,12.6857738675631,0.000429132604482198
5.64451205538643,-0.913436640961329,-1.85144789692064,NA,-0.317047251542635,2.31077959077644,1.87983305098435,-2.09717700750253,1.13925241234607,2.66627631214206,12,-812.411591971925,1696.2308945749,12.8763851677402,0.000390122316668476
5.57700909933171,-2.41160060116263,-0.267357553989372,-1.50042499419185,NA,4.90248124301936,NA,NA,NA,3.34768248766496,9,-821.409970193076,1696.37572335944,13.0212139522785,0.000362870466928731
5.25354334938888,NA,NA,NA,-1.04750431604124,1.22006821646375,0.883260600482992,-3.23261660752235,1.29645752282646,2.37668809246751,10,-818.569656790758,1696.64573910739,13.291229700231,0.000317043204436795
6.10720181750709,-2.99539456826202,NA,-2.43842214892585,-2.8338018333442,5.7486265692893,1.2039374005477,NA,0.748337263198994,NA,10,-818.906117400498,1697.31866032687,13.9641509197111,0.000226462064772784
5.17872171004803,NA,NA,NA,NA,1.08790156279036,0.298203781118369,-3.26127863231555,1.29257309577173,3.06857585016372,9,-821.959775450752,1697.47533387479,14.1208244676304,0.000209398821930016
5.87040422246513,-2.27105959891741,NA,-1.94624769750185,-2.54594270912749,4.5333285454055,1.29459230190889,-1.43997964087873,0.982846698759849,NA,11,-816.252205016664,1697.96147811179,14.6069687046302,0.000164213687785159
5.86872882064339,-3.09812217293349,NA,-2.48423917720926,-2.99862818377355,6.00762964497789,1.32648871811235,NA,NA,NA,9,-822.280443383623,1698.11666974054,14.7621603333744,0.000151953224451911
5.53946505869119,-2.4512499373346,NA,-1.55844988121016,NA,5.02106673046338,-0.112016708845989,NA,NA,3.59553669756973,9,-822.381468364546,1698.31871970238,14.9642102952203,0.000137352107810323
5.77442904042921,-1.4848628962009,NA,NA,-0.762814978553755,3.06738079792321,NA,NA,0.883712924197591,3.43521924608648,9,-822.604888904222,1698.76556078173,15.4110513745716,0.000109851254514844
5.69134970369603,-3.11382352828592,2.12266144304762,-2.56258989794215,-3.90352532204954,6.0829141726913,NA,NA,NA,NA,9,-822.639914020933,1698.83561101516,15.4811016079941,0.000106070302171611
6.03616861315489,-1.54718944129024,-2.73788613485103,NA,NA,3.21872859188638,2.05721307483957,NA,0.919745802977266,3.30370713302144,10,-819.79326536808,1699.09295626204,15.7384468548757,9.32635614330028e-05
5.93584069070529,-3.01177695914424,1.88043630348019,-2.50837151507707,-3.60445803250452,5.80979274195129,NA,NA,0.702133114464768,NA,10,-819.797105799655,1699.10063712519,15.7461277180246,9.29060759954905e-05
5.14219933265552,NA,1.23571337224524,NA,-1.4596532523862,1.20820465874626,NA,-3.17578493147704,1.26323641061853,2.44241185430465,10,-819.857497699672,1699.22142092522,15.8669115180589,8.74613644995043e-05
5.20041519554034,NA,0.181384601556986,NA,NA,1.04469403695,NA,-3.07128786610182,1.29761021594408,3.01034734333558,9,-823.005565637377,1699.56691424804,16.2124048408809,7.35856832581553e-05
5.26934993570281,NA,NA,0.17611321023515,NA,0.930589594037976,NA,-2.83782175812564,1.30468903781636,2.9477635122732,9,-823.200094944186,1699.95597286166,16.6014634544993,6.05773571616108e-05
5.20936569990391,-1.14366641410654,NA,NA,-1.42324237680766,2.81568737549776,0.872771140662274,-1.65740511168574,NA,2.88192043953611,10,-820.239571328419,1699.98556818272,16.6310587755538,5.96875537358934e-05
5.1372864632622,-1.09465029389069,NA,NA,NA,2.55652415241291,NA,-1.61324567909208,NA,3.75178896807805,8,-826.207922588209,1700.02098559712,16.6664761899569,5.86398682799191e-05
5.69841794427777,-2.31654814398268,2.00958694071887,-2.04021298650916,-3.37569232766499,4.64299856809172,NA,-1.38360293995605,0.929904881014126,NA,11,-817.355489543757,1700.16804716598,16.8135377588178,5.44827439572689e-05
5.28877335697938,NA,NA,NA,-0.0563700089884758,1.009170251286,NA,-2.81213731997128,1.32278441158538,2.76428351628559,9,-823.401933515338,1700.35965000397,17.0051405968029,4.95054422464146e-05
5.42965030275302,-2.11072210969118,-0.134319977978111,-1.30867878286299,NA,4.41553431794853,NA,-0.653553474370009,NA,3.28248765764608,10,-820.812661074678,1701.13174767523,17.777238268071,3.36506971066256e-05
5.41566523441927,-1.18723339288245,-2.43242948711766,NA,NA,2.80022392461282,2.1445502221786,-1.55719569716773,NA,3.10385888149289,10,-820.877962291947,1701.26235010977,17.9078407026088,3.15234765328431e-05
5.33870258893726,-2.00024904477816,NA,-1.26842753544395,NA,4.29698910988133,0.0607905972434291,-0.993087518053117,NA,3.42949293882351,10,-820.965298152932,1701.43702183174,18.0825124245794,2.88871452178772e-05
5.43999702674405,NA,-1.9971971022538,0.155971024166299,NA,1.08866134543917,1.98358119939087,-3.16382244977309,1.34910618159959,2.53426288807485,11,-818.087018227748,1701.63110453396,18.2765951267986,2.6215618075218e-05
5.77535500846112,-1.53037275340367,NA,NA,-1.36930029032003,3.2775045178747,0.479556687114528,NA,0.810528255986072,3.27147231690001,10,-821.107305860214,1701.72103724631,18.3665278391441,2.50629080625724e-05
5.382533101245,NA,-1.3471078766154,NA,-0.396306199823881,1.18972770891796,1.66715492708289,-3.21004438918233,1.3390211529267,2.38445214607598,11,-818.148400383086,1701.75386884464,18.3993594374751,2.46548389513788e-05
5.09943860560196,-1.12365506405406,1.26062395358419,NA,-1.86298244709565,2.7780331890155,NA,-1.64603326956163,NA,2.93123101458696,10,-821.222496977393,1701.95141948066,18.5969100735017,2.23359585215025e-05
5.27927747611255,NA,NA,NA,NA,NA,NA,-3.30099605672396,1.5050148410384,1.828431322833,7,-830.277325125437,1702.20914811899,18.8546387118265,1.963539000134e-05
5.69514837747299,-2.71390236245971,NA,-2.219638018552,-2.87084437909347,5.3827678934994,1.4001156285971,-0.798984243292768,NA,NA,10,-821.37763783355,1702.26170119298,18.9071917858162,1.91261596543629e-05
5.48737464880769,-1.57309418426919,NA,NA,-0.756048470315365,3.25719896535935,NA,NA,NA,3.56916683266102,8,-827.376057695201,1702.3572558111,19.002746403942,1.82338490444565e-05
5.25339080938056,NA,NA,0.0790335179491936,-1.04209057837609,1.18129133534875,0.872196475154845,-3.21367573663471,1.29034983589703,2.42725335875808,11,-818.523527652572,1702.50412338361,19.1496139764474,1.69428500365608e-05
5.50611151566362,-2.72852730447153,2.24636340755143,-2.30072167775572,-3.83160931141208,5.45970242879785,NA,-0.804216446719523,NA,NA,10,-821.730442891755,1702.96731130939,19.6128019022249,1.3440223375963e-05
5.78321693074567,-1.47072508464062,-0.467805454110996,NA,NA,2.98089984398115,NA,NA,0.91669967585525,3.84383226874707,9,-824.721669907657,1702.9991227886,19.6446133814413,1.3228137842622e-05
5.1793331631854,NA,NA,0.111906966008966,NA,1.03352732564879,0.287054083111281,-3.23440537958793,1.28495526489757,3.13579275394057,10,-821.869049006659,1703.2445235392,19.8900141320332,1.17006669012728e-05
5.26223708447854,-1.22229993351264,NA,NA,-0.436274079299451,2.70946244397449,NA,-1.15951969553918,NA,3.33502552905368,9,-824.848882265263,1703.25354750381,19.8990380966527,1.16479926212737e-05
6.11055816064522,-2.99472088832235,-0.0361504661692281,-2.43677159732688,-2.81676832157847,5.74596643581405,1.22504233173537,NA,0.74956233189948,NA,11,-818.905826762861,1703.26872160419,19.9142121970247,1.15599531190712e-05
5.7254624479611,-1.51019591033358,0.520071282717316,NA,-1.39857482086288,3.21031670004548,NA,NA,0.817927717525745,3.33222569852997,10,-821.937861450545,1703.38214842697,20.0276390198051,1.09225930006631e-05
5.51799446115288,-1.62083843288689,NA,NA,-1.52844844547943,3.49381298248534,0.600979259742273,NA,NA,3.32715561059925,9,-825.021343005411,1703.59846898411,20.243959576949,9.80284958931919e-06
5.73468104436938,-1.64336155126209,-2.75401206756616,NA,NA,3.44241465254723,2.10917171228171,NA,NA,3.4880682250112,9,-825.036576623132,1703.62893621955,20.274426812392,9.65464841212492e-06
5.8079500039739,-3.10764953526833,0.733558036745635,-2.51509456480383,-3.34015325744194,6.05199792382558,0.894703231261066,NA,NA,NA,10,-822.156881430749,1703.82018838737,20.4656789802123,8.77418086431403e-06
5.26630448271969,NA,NA,0.508040722002972,NA,NA,NA,-3.14379756631963,1.4166880294273,2.4037189807869,8,-828.125693916407,1703.85652825352,20.5020188463541,8.61619423503418e-06
5.88059993348668,-2.2684526586554,-0.109925888463482,-1.94083577754811,-2.49369874270617,4.52407677974643,1.35866256544925,-1.44095707338297,0.987018754001117,NA,12,-816.249487026596,1703.90668468424,20.5521752770821,8.40280238743924e-06
5.64733844070609,-1.51886205684656,NA,NA,NA,3.22790409371743,NA,NA,0.809669520393407,4.69584506418149,8,-828.556894058602,1704.71892853791,21.3644191307442,5.59819005442663e-06
6.00850733353515,-1.54722340953699,-2.42820492428534,NA,-0.199408300772071,3.234129002533,1.90400872391819,NA,0.904250557063746,3.27095293516072,11,-819.76390042877,1704.98486893601,21.6303595288432,4.90116602887085e-06
5.14387160043917,NA,1.2177652582677,0.0536141438296623,-1.44390225333748,1.18087527883531,NA,-3.16126239748151,1.25953459205914,2.47831493989135,11,-819.83686409699,1705.13079627244,21.7762868652828,4.55629354378095e-06
5.44535228698775,-1.60139806809034,0.785959124738921,NA,-1.72730173486932,3.44490018632507,NA,NA,NA,3.37948277953142,9,-825.821305722286,1705.19839441786,21.8438850106995,4.40486847556516e-06
5.20352967790021,NA,0.164421200428593,0.14160914872249,NA,0.97663268658574,NA,-3.03628906060811,1.28848781712825,3.08985977762341,10,-822.861650857678,1705.22972724123,21.8752178340706,4.33639773841358e-06
5.09465607621943,-1.04782373048295,NA,NA,NA,2.52595998515196,0.111150432111798,-1.80736994595635,NA,3.81410319732744,9,-826.021322106696,1705.59842718668,22.2439177795197,3.60634219593535e-06
5.28867700604548,-1.16532609126039,-0.845382017569369,NA,-1.02357757952968,2.82963618519278,1.36550354352435,-1.612398227724,NA,2.89690748154678,11,-820.072208396949,1705.60148487236,22.2469754652002,3.60083287800341e-06
5.28758902058681,NA,NA,0.182688488516627,-0.0715418267282893,0.925867233708107,NA,-2.78103705552924,1.30896908859274,2.87214290573824,10,-823.158599426995,1705.82362437987,22.4691149727055,3.22230009557971e-06
5.16444240631023,-1.11918977671623,-0.0599315633895809,NA,NA,2.57706389277733,NA,-1.51956406243279,NA,3.70619941521128,9,-826.166974131158,1705.88973123561,22.5352218284429,3.11753302544598e-06
5.70379785204044,-1.47436424614822,NA,NA,NA,3.02218286651605,-0.297752187187497,NA,0.879192266526014,4.17719334018446,9,-826.572206088399,1706.70019515009,23.3456857429255,2.07883997714226e-06
5.2188263462168,NA,NA,NA,NA,NA,0.181303619528772,-3.56628287176426,1.48957548159952,1.93224604208218,8,-829.751700276315,1707.10854097333,23.7540315661706,1.69492267990946e-06
5.39805463522011,NA,-1.50982990549179,0.135613396992761,-0.308614362671447,1.11933916754619,1.7429357076542,-3.17484895229723,1.33449394596529,2.47182762703573,12,-818.018166000377,1707.44404263181,24.0895332246437,1.43316644564677e-06
5.46792050384057,NA,-1.72735864614677,NA,NA,NA,1.64529849685673,-3.52550480425212,1.59538850004667,1.3166124148098,9,-826.971859135288,1707.49950124386,24.1449918367027,1.39397166809518e-06
5.25538668174545,0.134691499898215,NA,NA,NA,NA,NA,-3.35206571082993,1.50312965205423,1.92142837046569,8,-829.956034312756,1707.51720904621,24.1626996390517,1.38168405762059e-06
5.3949645995046,-1.60064194484393,NA,NA,NA,3.4030981649734,NA,NA,NA,4.80862196959841,7,-832.949602998618,1707.55370386535,24.1991944581882,1.35670053820493e-06
5.47963309059229,-1.56656815255495,-0.412436213203332,NA,NA,3.2068602492349,NA,NA,NA,4.07193594334021,8,-830.010333060583,1707.62580654187,24.271297134705,1.30866081925082e-06
6.24491747201518,-2.02201098065643,-4.25844743189111,-1.68690874269836,NA,3.72522621668788,3.46917089394509,-1.79451513765211,1.28077456156252,NA,11,-821.10489678906,1707.66686165659,24.3123522494238,1.28207105437586e-06
5.62336417441375,-2.71725356465788,0.824886874033806,-2.24903122772939,-3.25284513019908,5.42037950902904,0.916190783954783,-0.814400167151469,NA,NA,11,-821.220819319838,1707.89870671814,24.5441973109796,1.14174095478622e-06
5.30739782339214,NA,NA,NA,-0.0976673655331272,NA,NA,-3.2235036845503,1.51791558053523,1.71938607625481,8,-830.203366384491,1708.01187318968,24.6573637825227,1.07893130092705e-06
5.24926876143596,NA,0.0702622481036282,NA,NA,NA,NA,-3.38961213317892,1.49527204465816,1.88778237492206,8,-830.21663710198,1708.03841462466,24.6839052174989,1.06470769591022e-06
5.64140360982529,-1.63719147411523,-1.47506457847155,NA,-0.829015105913933,3.48563601047967,1.47504234864056,NA,NA,3.33117567277744,10,-824.514522700139,1708.53547092616,25.1809615189929,8.30416536234325e-07
5.23187845040843,0.185332935277547,NA,0.54316457506184,NA,NA,NA,-3.2054105558273,1.41160280649953,2.56982933318104,9,-827.523034837969,1708.60185264923,25.2473432420663,8.0330668434645e-07
5.4727126065887,NA,-1.84422598658139,0.538877795206985,NA,NA,1.72242203531441,-3.33027851598502,1.50712989813383,1.8685536131222,10,-824.552388602779,1708.61120273144,25.2566933242736,7.99559957453479e-07
5.21372608846005,NA,NA,0.494774538735259,NA,NA,0.161382343012143,-3.38379365801162,1.40741847108786,2.48092018079293,9,-827.70352174611,1708.96282646551,25.6083170583472,6.70651518866434e-07
5.29782123734601,NA,NA,NA,-0.757213684325465,NA,0.594179589052833,-3.56952329824505,1.55053868923914,1.32357301655629,9,-827.970486594572,1709.49675616243,26.142246755272,5.13517858958449e-07
5.29872767130261,NA,NA,0.513493017599759,-0.117733345588639,NA,NA,-3.04937359541105,1.42863050935001,2.27820483398073,9,-828.016607569844,1709.58899811298,26.234488705815,4.9037177719233e-07
5.24878585814611,NA,0.0420028411352182,0.504222659457379,NA,NA,NA,-3.1977934351318,1.4121707067119,2.43487737155314,9,-828.103719898329,1709.76322276995,26.4087133627845,4.49462086266337e-07
6.60444065156508,-2.92055185335815,-4.88138003826611,-2.28889971296144,NA,5.18654958385249,3.67294931576407,NA,1.03174820666733,NA,10,-825.235283033372,1709.97699159262,26.6224821854587,4.03899907098201e-07
6.20338171615455,-2.77730288842256,NA,-2.25496633415118,-1.50245726605838,4.80939826924142,NA,NA,1.0748017633674,NA,9,-828.269743100766,1710.09526917482,26.7407597676593,3.80706334165458e-07
5.42166503588169,-1.56855285044471,NA,NA,NA,3.24311712947264,-0.250195771351637,NA,NA,4.38177464196642,8,-831.5546411129,1710.7144226465,27.3599132393401,2.79346114187957e-07
5.28651157685147,NA,NA,0.497539447518353,-0.758273869476287,NA,0.574910476443821,-3.39000259411247,1.45686133996707,1.87220319601447,10,-825.908682828378,1711.32379118263,27.9692817754706,2.05977573745769e-07
5.23250607065835,NA,0.716510411783559,NA,-0.90588320341497,NA,NA,-3.48722472486404,1.52326557001769,1.42098546345273,9,-828.96842031932,1711.49262361193,28.1381142047671,1.89303412104182e-07
5.16084121977107,0.207042879918173,NA,NA,NA,NA,0.247359582318686,-3.742673659466,1.48416875334932,2.11102807644065,9,-829.06228736659,1711.68035770647,28.3258482993067,1.72342544760523e-07
4.87687425927606,NA,NA,NA,NA,1.24201509647905,NA,-2.59774795970828,NA,3.19832384258116,7,-835.250509818188,1712.15551750449,28.8010080973277,1.35897936437479e-07
5.40455488985605,0.189525353718202,-1.68780668164891,NA,NA,NA,1.67332887905377,-3.68955900850621,1.57910639070501,1.49808680063446,10,-826.396967657882,1712.30036084164,28.9458514344794,1.26403916733342e-07
4.86019274456272,NA,NA,NA,-1.22694887178813,1.46331113121622,0.987050029448824,-2.99468692978686,NA,2.61262706866002,9,-829.500542221953,1712.5568674172,29.2023580100329,1.11188746957495e-07
5.39465090549663,0.247210706448502,-1.82653449630113,0.583848660808633,NA,NA,1.78292226853433,-3.52473690970317,1.48506608075347,2.13900948523708,11,-823.566939540732,1712.59094715993,29.2364377527674,1.09310155941468e-07
5.14247339813312,0.253611165716441,NA,0.535222019548799,NA,NA,0.23892535807314,-3.58473753399317,1.39945696164202,2.74211053466457,10,-826.671092116877,1712.84860975963,29.4941003524686,9.60969914517205e-08
5.19350783631162,0.168635649095081,0.132025088167687,NA,NA,NA,NA,-3.53201749907163,1.48619890789562,2.0553364633497,9,-829.760255625211,1713.07629422371,29.7217848165487,8.57568337726592e-08
6.03042511076989,-2.20791928928836,NA,-1.86107265109239,-1.20266654481578,3.7997728261903,NA,-1.09175759786694,1.27031259651429,NA,10,-826.807310320173,1713.12104616622,29.7665367590619,8.38592506314999e-08
5.50210690725554,NA,-2.16319509911204,NA,0.272702446534721,NA,1.86567036553285,-3.51411098367354,1.60015792751715,1.37965488139676,10,-826.915400413384,1713.33722635265,29.9827169454829,7.5267596177947e-08
5.27284654416054,0.126664592693214,NA,NA,-0.0565038078987142,NA,NA,-3.30401887859779,1.51001911050187,1.85320179243768,9,-829.932251979667,1713.42028693262,30.0657775254613,7.22057312221231e-08
5.22857589318895,NA,0.650238389979443,0.488872689717028,-0.851625401378039,NA,NA,-3.29710555897485,1.43127549994118,1.97787258684767,10,-826.993405655324,1713.49323683653,30.1387274293631,6.96194839939238e-08
4.73159580216113,NA,1.52491080939898,NA,-1.84701677903473,1.46052763525892,NA,-2.98465488024457,NA,2.64202847014161,9,-830.038920151652,1713.63362327659,30.2791138694311,6.49002353837208e-08
5.44441592111571,NA,NA,NA,-1.70696336424259,NA,0.98780274557834,-3.90841909622044,1.68994156508357,NA,8,-833.014350686129,1713.63384179296,30.2793323857979,6.48931448892521e-08
5.23245069719312,0.224009171846532,NA,NA,-0.780411650351106,NA,0.679259304600579,-3.7610100467598,1.53584555119314,1.50379274067341,10,-827.164130483685,1713.83468649325,30.4801770860845,5.86929514578159e-08
5.5354341188615,NA,-2.62380956155663,0.555217878737,0.485268617957978,NA,2.11723146618637,-3.3038372717514,1.51779999059981,1.99748191283062,11,-824.373632811239,1714.20433370094,30.8498242937799,4.87885687453208e-08
5.17917216898631,0.21365776866548,0.11539943482844,0.537266298516047,NA,NA,NA,-3.36381204864109,1.40038172673179,2.67906557682799,10,-827.369891251817,1714.24620802951,30.8916986223483,4.77776938208908e-08
5.76508061132436,NA,-3.44939645995218,NA,NA,NA,2.95189110357708,-3.91356132385366,1.75472540278056,NA,8,-833.332672132614,1714.27048468593,30.915975278768,4.72012580530593e-08
5.25137850293677,0.176692640591497,NA,0.545052697063586,-0.0665257254941445,NA,NA,-3.14886251490294,1.41747188025154,2.49218127059249,10,-827.48934453241,1714.4851145907,31.1306051835343,4.23981866451242e-08
5.2065288706991,0.277624795994885,NA,0.547435251397484,-0.801136070256344,NA,0.682994254055839,-3.60750371196141,1.4369618650864,2.13493837810861,11,-824.670911555183,1714.79889118883,31.4443817816682,3.62419502456662e-08
5.00280480811248,NA,-1.86889722369442,NA,NA,1.40117692824896,1.89856757842299,-2.9616563050843,NA,2.85911021480892,9,-830.654480385835,1714.86474374496,31.5102343377966,3.50680695280649e-08
4.78840027824596,NA,NA,NA,NA,1.31640737970798,0.315917780782697,-3.02965479068552,NA,3.44199998263865,8,-833.664379648126,1714.93389971695,31.5793903097915,3.38762110932503e-08
5.43721311110424,NA,NA,NA,-2.16739574338375,0.520112018195622,1.25694335843084,-3.89221911526199,1.56684182936028,NA,9,-831.091097222667,1715.73797741862,32.3834680114612,2.26616525171039e-08
5.15487014325784,0.21728467408651,0.874769556706042,NA,-1.01567079590953,NA,NA,-3.6824142625708,1.50727533362856,1.5844170951924,10,-828.226577457229,1715.95958044034,32.6050710331735,2.0284816868691e-08
5.84228495062111,-2.89380417969233,NA,-2.29531238328981,-1.56462439029493,5.09279837068995,NA,NA,NA,NA,8,-834.279162805597,1716.1634660319,32.8089566247331,1.83188369674311e-08
